,rating,reviewerID,asin,review_text,reviewTime,product_id,buyer_id
15807,3,A1PP6Y6WW3LMF4,B000LKETU6,"The material, fit, and feel are average quality, but the stitching around the collar and cuffs, obviously key in a formal tux shirt, were sub-par and sloppy [I had to spend a good 10 mins. trimming those areas with scissors].","03 22, 2013",13201,642
15808,2,A3OK48XT2T2FSV,B000LKETU6,The shirt was advertised as having 1/4 inch pleats.  The shirt that arrived had 1/8 inch pleats.  I can't tell you anything about the quality of the shirt because I didn't even take it out of the plastic bag.  I returned it the same day.,"02 20, 2013",1937,221
15809,3,A1UD6V6EMCFO2T,B000LKETU6,"It did the job, but I honestly expected better.  First, I'm a big Brooks Brothers fan - their shirts are a little more mone (not all that much more), but not by that much more.  I was hoping for equivalent quality.  First, the cloth is decent cotton, but not the finest.  Not close to a brooks brothers or other similar national brand of shirt.  Second, and to me the bigger disappointment, was the fact that the shirt has built in collar stays - and if you've worn shirts with built in stays, you know they don't have quite the same collar quality and stiffness as one with normal collar stays.

Nonetheless, received complements all night - so paired with the tux and everything else, it did the trick.  Just wish it was a little higher quality for the price.","01 22, 2013",8293,645
15810,2,A23BZ04QQIVBNF,B000LKETU6,"I ordered the shirt with FRENCH CUFFS, but instead, received regular cuffs with the cheesy cuff-link button holes next to the button on each side.  Very disappointed because I needed the shirt by Monday 1/14.  Please look at the product offered and tell me if these are French Cuffs!","01 12, 2013",15631,699
15811,5,A3OYSUZ5M3K60S,B000LKETU6,"This shirt is just what I wanted and purchasing was so easy-- no trip to the mall looking and not finding at the men's stores, Banks, Broooks Brother, Men's wearhouse, etc.","12 24, 2012",3003,792
15812,3,A1WIG80W76PUDB,B000LKETU6,"Built-in collar stays...that's all I have to say. All night my wife kept saying ""something is wrong with that collar"". LOL!","12 17, 2012",5516,920
15813,5,A1BLCR34YG8HX8,B000LKK09U,"This is a wonderful tuxedo shirt!  True French cuffs, solid comfortable fabric, doesn't need a lot of starch to drape well.  No comparison with the cheap paper thin shirts from Korea.  A shirt that you will be proud to wear and that will look good on you.","03 11, 2012",4072,181
15814,5,A2MLJ91IGPIXWH,B000LKK09U,"Neil Allyn dress shirts are among the finest made. They are consistently true to size, comfortable, durable and classy. Beware of cheap imitations, and go with the best. After all, on what sort of occasions will you be wearing such a shirt?","12 11, 2010",8507,625
15815,5,A3UBNR61ZJL7ER,B000LKK09U,"Excellant 100% cotton shirt: well made, no defect, no discoloration, right size and cut.  Delivery time was also excellant.  Highly recommended!","11 12, 2010",9670,223
15816,4,A223ETESPGWSYU,B000LKK09U,Fit as expected. Worried it may not hold up over time.,"02 28, 2018",11937,129
15817,5,A2TT1MWQZLSGS6,B000LKK09U,A OK,"02 27, 2018",16085,158
15818,5,A1ML34S4SHHKWW,B000LKK09U,"Good fit, nice quality, fast shipping, hard to find french cuff, all at a reasonable price. Very pleased.","02 23, 2018",10986,173
15819,5,A1RNFLEHBNY3PP,B000LKK09U,This formal shirt is one of the best I've ever owned. It's high quality 100% cotton and looks great. The French cuffs and winged collar are top notch. I can easily recommend this shirt.,"02 22, 2018",11300,957
15820,5,A2FEC6ELEWMP1C,B000LKK09U,High quality and size as expected.,"02 21, 2018",17636,18
15821,3,ATV7NIAMF0JUA,B000LKK09U,"Actually, the shirt is very good quality for the price. The problem is with the fit. While some comments spoke of the shirts running large, the one delivered to me was very small. My recent dress shirts have all been 15-34/35 and that is the size I ordered. The label on the shirt delivered was 15-34/35, but it was not close to fitting. The neck and chest were far too small. I guess it could have been labeled incorrectly.
I returned it, but I will likely order another one 1/2 size larger because it really is well made.","02 14, 2018",13217,261
15822,5,A1MRCBNZIM48GY,B000LKK09U,the fit was spot - on and the price was more than reasonable ... i will need to have it laundered with light starch; otherwise it is a fine shirt.,"02 13, 2018",19236,700
15823,3,A3G0LSEE2V5JVI,B000LKK09U,"I just got my shirt.  I was disappointed by the size of the stud holes.  They're regular button hole sized.  Also there are buttons that I suppose might be used instead of the studs. The stud holes on the inside are also button-hole sized.  The problem I was trying to solve was the studs coming unbuttoned, due to the holes being the wrong size.  I may be able to MAKE it work by closing off some of the button holes.","01 27, 2018",679,29
15824,5,AQ8QQGSTAIQBA,B000LKK09U,Very well made Tux shirt. Fit well.  Very soft cotton.  Great purchase especially for the price.,"01 25, 2018",15988,708
15825,5,A18F5A409GTJQI,B000LKK09U,"high quality, fits well, a bit wrinkly but ironed out.","01 19, 2018",2978,215
15826,5,A2LPV1HVU5ZN5C,B000LKK09U,A great dress shirt that feels like it was custom made.,"01 11, 2018",4954,213
15827,5,AV22CYG6FTQ0O,B000LKK09U,Just had it laundered. .  Look great!!  As expected. .. well made!!,"01 11, 2018",2950,862
15828,3,A1CMT5QJAUYFD0,B000LKK09U,"This is a nicely made shirt with good cotton material however the listing fails to dislcose that this is a slim fit shirt. While I could wear it I suppose, it would be uncomfortable when sitting down as there is no extra room in the body of the shirt. When you raise your arms, it pulls tightly across the back.  Also, the neck was a bit small for a 16 - it was very difficult buttoning the top button.  I am replacing this with an Ike Behar. Although more expensive, it fits far better for a man of average build.","01 6, 2018",14789,290
15829,3,A5D4LNR7UT8L4,B000LKK09U,"They should advice that the shirt was a slim fit, I assumed it was regular fit and the reception I went too every time I sat or bent down the buttons would pop out, it was a disaster and very uncomfortable, The quality was very good but !! what do you want to do replace it with a regular fit or a refund ?","01 5, 2018",9968,814
15830,5,A1JXZP5K6BK5WE,B000LKK09U,Great looking tuxedo shirt with a full front and not a bib front. If you do not intent to wear a cumberbun you want to buy this shirt.,"01 4, 2018",16701,147
15831,5,A1G31J91RHPFU4,B000LKK09U,"Great shirt!  I was worried it was a little big at first, but one wash and it came out just right.  Very pleased.","12 28, 2017",1256,697
15832,5,A1NHIMLO0A6N3B,B000LKK09U,great thank you,"12 26, 2017",12128,231
15833,5,ANDUOXB9NJWCM,B000LKK09U,"Excellent shirt, doesnt look cheap.","12 15, 2017",15386,403
15834,5,A2NPZTCJVJZKQY,B000LKK09U,Good product and service. Good fabric.,"12 6, 2017",2283,954
15835,3,A30C8E8FZCP3QK,B000LKK09U,"Material is nice, but it's too big. Like, way too big. Need a slim fit or some different style.. you can't take off your jacket wearing this shirt, because it will balloon out of your pants quickly.","12 4, 2017",7897,905
15836,5,A3570DOE4M129I,B000LKK09U,Nice looking shirt,"12 3, 2017",2179,94
15837,5,A1AQRI125EMPWK,B000LKK09U,MUY BUENO,"12 1, 2017",466,322
15838,5,AQGHUO8AYGZYD,B000LKK09U,Great looking tuxedo shirt.  Husband happy with it.,"11 22, 2017",1436,722
15839,5,A3O3WKH7VEDNWB,B000LKK09U,"Nice shirt, fit as expected.","11 7, 2017",10831,910
15840,5,A1LJ575BCIAX26,B000LKK09U,"Excellent quality, a great fit and a nice looking shirt","11 6, 2017",3760,202
15841,5,A3J53GNVRBE5M8,B000LKK09U,good quality. Fits as stated.,"10 14, 2017",18701,642
15842,5,A2SGQDT721G6N7,B000LKK09U,"Not a fan of these, but it did a beautiful job for a gala night.","10 10, 2017",19086,353
15843,4,A3O32WXMFU0EJM,B000LKK09U,"I bought this as a backup shirt for my tux (I forgot to get my shirt dry-cleaned after I wore it last time and couldn't get it dry cleaned in 2 days when I needed it, so prime to the rescue).

Overall the shirt was very good. It did not have the fake wing-tips some reviewers mentioned, mine were the fold-over, part of the collar. The fabric was a nice weight, not too flimsy, not too heavy. It fit well in the arms, chest and waist, but was too big in the collar. I'm normally a 17, and this 17 seemed more like an 18. This made tieing my bow-tie extremely tedious with all the extra fabric around the collar, i could not get a nice snug knot.

Overall, it is a keeper, but I'm going to return the 17 and try a 16 1/2.","09 30, 2017",15803,181
15844,5,A23D346F6WO3YO,B000LKK09U,"Nice fit, well made","09 19, 2017",13909,721
15845,4,AXTI7KJIA0O8R,B000LKK09U,"Nice shirt, juts not finished too well, many threads hanging off. Great price for cotton shirt. Trust me you want cotton !","09 1, 2017",7227,938
15846,5,A9I2M4UP5VB8,B000LKK09U,Lovely all cotton tux shirt,"08 26, 2017",13988,525
15847,5,A1XKOYSJHRHTP,B000LKK09U,great!!!,"08 14, 2017",2545,762
15848,5,A2JNDSHCMOZ1XS,B000LKK09U,"Very nice shirt.  My husband is 6'4"".  Lovely shirt.","07 2, 2017",13285,184
15849,5,A2SYJMMPZE0UIZ,B000LKK09U,This is a nice shirt. A heavier weight fabric than many more cheaply made shirts. It looks good and fits well. I'll buy again.,"06 2, 2017",2159,81
15850,5,A1DEG15D44X6HD,B000LKK09U,Looked great with a tux.,"05 14, 2017",3516,31
15851,5,AM030PWKD8ETR,B000LKK09U,Wear to daughter wedding in a week.,"04 19, 2017",16867,236
15852,4,A2N1448JKZCE5Y,B000LKK09U,"Very nice shirt. It took about five days to arrive even though it was a Prime order. Overall, I'm satisfied.","04 18, 2017",18371,930
15853,5,A173PX7SLV0Z4Z,B000LKK09U,Needed alteration to fit perfectly. Great shirt though.,"04 15, 2017",16333,802
15854,4,A1D94BOMGR8EN8,B000LKK09U,"Nice, not bad for the price.","03 31, 2017",9356,986
15855,4,A2SWD58F4ZOEJG,B000LKK09U,Exactly what I was looking for and a fair price,"03 17, 2017",17512,556
15856,5,A348YJJW7XQEH3,B000LKK09U,Nice Shirt - be careful of the buttons they are plastic and will break,"03 17, 2017",19095,41
15857,4,A2YT4E50MWPFV0,B000LKK09U,good value and made well.  all cotton too.,"03 17, 2017",7543,296
15858,4,A2T4YB38107CP8,B000LKK09U,Arrived on time. Exactly what I needed,"03 13, 2017",18868,325
15859,4,A1OLR6F9ITQUDE,B000LKK09U,Very good.,"02 21, 2017",17593,649
15860,5,A1HJNLEX98K70W,B000LKK09U,"Fits perfectly. Waist will be roomy if you're a ""fit cut"" type. But won't be crax big.","02 17, 2017",2618,79
15861,5,A1WKMRCZNFT94O,B000LKK09U,Would buy again.,"02 16, 2017",12659,964
15862,5,A13ET5TEV2JBCA,B000LKK09U,"I allowed a Black Tie event to sneak up on me, which put me in the unfortunate situation of needing to get a new tux within a week's time. I was able to find a tux for a decent price, but the local store makes up for their lure of the decent price with the overpriced add-ons, like shirts!  Amazon Prime to the rescue, I found this shirt, which I liked MUCH better than the one the local store had at well over double the price.

The fit was perfect, and my infrequent ironing skills yielded a very sharp-looking shirt that generated many great comments.

I would have no reservations about buying this product again.","02 11, 2017",9840,878
15863,3,A2771KUQNZB775,B000LKK09U,"Shirt seems to be decent quality, but neck size was quite a bit larger than stated. Ordered a 17.5"" neck and it was closer to 18.5"".","01 29, 2017",400,985
15864,5,A2F33P2AUXBKWS,B000LKK09U,"Excellent quality, 100% cotton, fits perfectly. Great shirt, great value.","01 23, 2017",14113,32
15865,5,A28EMMA21P38WZ,B000LKK09U,Good quality.,"01 20, 2017",8550,467
15866,5,A57W32O0YCW5I,B000LKK09U,Good quality,"01 12, 2017",7111,646
15867,2,A28ZV1WA9G093H,B000LKK09U,"Picture was misleading at the time, although now that I'm back out here, they've changed it. I bought this expecting fold-over wing-tip collars (seamless, the wing tips are just part of the collar, pressed and folded over). Instead, I received the cheapo-version, with the little fake triangle-tip collar bits that are sewn onto the rest of the collar. I'm usually a 16 36/37. Got the 15.5 36/37 because the last shirt I had was too big in the neck. Even with this size, the neck was too big, and the sleeves were too short. To make it worse, the shirt shrank after the first wash and hang dry. I ended up pitching this shirt after two uses. Ignoring the misleading picture, still rating this low. Good luck. Your mileage may vary.","12 21, 2016",13913,107
15868,5,A1A28R91KXAH16,B000LKK09U,"Excellent quality Tuxedo Shirt, I liked it so well that I purchased another one.","12 20, 2016",6927,70
15869,4,ADDKQYZ8HQNPV,B000LKK09U,Good quality. But cut a little to thin. Sizing is questionable.,"12 9, 2016",6484,401
15870,5,A176M9SQPQR31Z,B000LKK09U,"Good fit,good quality","11 22, 2016",16900,598
15871,4,A1ESGQUR7206CK,B000LKK09U,Well made. Soft quality cotton. Just wore the shirt to a gala and it looked fabulous. I do recommend having it pressed prior to wearing and adding some starch to stiffen it a bit.,"11 14, 2016",1807,144
15872,5,A3LHT1ESFQIT2W,B000LKK09U,"Very nice, very pleased with the shirt.","10 24, 2016",15753,996
15873,4,AYJ8XIQTOOOS,B000LKK09U,"Great shirt, high quality material. My only issue was I bought a 16.5 neck size first (since thats my actual size) but it seems this designer seems to run big. I had atleast an inch to my neck with the 16.5"" size and the 16 fit nicely.

I'm pretty sure i didn't lose any weight either buy hey, thats why free returns is a thing right?","10 18, 2016",10491,639
15874,4,A1NV7Y8BJKJ56L,B000LKK09U,i liked the shirt. it was sized as i expected; maybe a little more sheer than hoped for where there wasn't pleats. Overall happy and thought it looked good.,"10 17, 2016",11234,165
15875,5,A12U6ZY6LZLI5S,B000LKK09U,good quality shirt,"09 15, 2016",2609,814
15876,5,A21DFFFQRQJ4AU,B000LKK09U,High quality...perfect fit,"09 14, 2016",18151,205
15877,3,A1OR7OPVE49VPH,B000LKK09U,Good,"09 8, 2016",7500,129
15878,5,A2FYV5OWCQC9W7,B000LKK09U,Very nice shirt!  Has full French cuffs and uses traditional studs!,"08 22, 2016",14168,861
15879,3,A12MYQWX6038X9,B000LKK09U,Sleeves are very long,"08 11, 2016",457,313
15880,5,A30UTS6EHJO05C,B000LKK09U,"Excellent quality materials. No extraneous threads.  Upon receipt, I had them washed ,starched, and pressed and they turned out beautifully.
 The only ""fault"" I have is that the shirts do not have a slot in the back of the collar to prevent the bow tie from
slipping off the collar, and the fault may be mine for not closely reading the details. I am very pleased, however, with the
shirts (2). I'll monitor the effect of the non-slot when I wear the shirts on my cruise in October,2016","07 31, 2016",388,990
15881,2,AJJ3HPNI05E1R,B000LKK09U,"I needed a Tuxedo shirt for event and this one seemed to be well reviewed. Material feels fine but the shirt was covered in strings/frayed upon taking out of the package. Additionally, the button on the collar came off the first time I tried the shirt on. Will now have to replace the button. Would recommend buying a different shirt if you're not willing to repair/tailor this one.","07 25, 2016",12775,982
15882,5,A3O33M2GQVDY40,B000LKK09U,Great quality,"06 18, 2016",1232,763
15883,5,A23FHS2DFBYVBQ,B000LKK09U,"Great shirt, nice fit.","06 11, 2016",11166,233
15884,2,AQ9IYU0JRY96D,B000LKK09U,2 sizes larger than expected,"06 10, 2016",11838,598
15885,3,A32QY64ELC6ZN2,B000LKK09U,Nice quality,"05 4, 2016",5378,796
15886,5,A3B8SYK8LJFJIN,B000LKK09U,"This is a very soft cotton shirt, looks really fabulous and arrived promptly as we were under the crunch!!","04 27, 2016",14035,55
